is_data_statistics,repo,terms,url
True,nikitaavvakumov/sample_app_old,sample app old,http://github.com/nikitaavvakumov/sample_app_old
True,milton123/ruby-rails-unicorn-sample,ruby rails unicorn sample,http://github.com/milton123/ruby-rails-unicorn-sample
True,nledez/traffic_light_pi_server_example,traffic light pi server example,http://github.com/nledez/traffic_light_pi_server_example
True,deadprogram/phonegapsimulator,phonegapsimulator,http://github.com/deadprogram/phonegapsimulator
True,leonhedding/rt-extension-ldapimport,rt extension ldapimport,http://github.com/leonhedding/rt-extension-ldapimport
True,tswicegood/presentation.nodejs-with-a-side-of-coffeescript,presentation nodejs with a side of coffeescript,http://github.com/tswicegood/presentation.nodejs-with-a-side-of-coffeescript
True,tomaszkorwel/leafmanager,leafmanager,http://github.com/tomaszkorwel/leafmanager
True,jairodiaz/carrierwave_direct_example,carrierwave direct example,http://github.com/jairodiaz/carrierwave_direct_example
True,magruene/createjson,createjson,http://github.com/magruene/createjson
True,castlecorp/loginmessage-plugin,loginmessage plugin,http://github.com/castlecorp/loginmessage-plugin
True,swapneelpatil/sample_app,sample app,http://github.com/swapneelpatil/sample_app
True,parkotron/bootstrap-datetimepicker,bootstrap datetimepicker,http://github.com/parkotron/bootstrap-datetimepicker
True,igort88/myclient,myclient,http://github.com/igort88/myclient
True,seejohnrun/htmlcov-example,htmlcov example,http://github.com/seejohnrun/htmlcov-example
True,cortlandt/sample_app,sample app,http://github.com/cortlandt/sample_app
True,jackluo2012/php-nodejs,php nodejs,http://github.com/jackluo2012/php-nodejs
True,rutkovsky/requirejs-rails,requirejs rails,http://github.com/rutkovsky/requirejs-rails
True,ylem/saslidemenu,saslidemenu,http://github.com/ylem/saslidemenu
True,vuid/iqkeyboardmanager,iqkeyboardmanager,http://github.com/vuid/iqkeyboardmanager
True,ssboisen/projecteuler,projecteuler,http://github.com/ssboisen/projecteuler
True,rurtle/ldd3_examples,ldd3 examples,http://github.com/rurtle/ldd3_examples
True,papafrank/sample_app,sample app,http://github.com/papafrank/sample_app
True,sanand/nodejs,nodejs,http://github.com/sanand/nodejs
True,nagananda/rest-api-sdk-java,rest api sdk java,http://github.com/nagananda/rest-api-sdk-java
True,farmisen/monogame-samples,monogame samples,http://github.com/farmisen/monogame-samples
True,saskary/nat_hack,nat hack,http://github.com/saskary/nat_hack
True,turtleware/sample_app,sample app,http://github.com/turtleware/sample_app
True,cmnanney/sample_app_junk,sample app junk,http://github.com/cmnanney/sample_app_junk
True,patrickalbert/sample_app,sample app,http://github.com/patrickalbert/sample_app
True,ouakam4/monotouch-samples,monotouch samples,http://github.com/ouakam4/monotouch-samples
True,mateuszstanuszek/testowe,testowe,http://github.com/mateuszstanuszek/testowe
True,hoppfrosch/cgui_examples,cgui examples,http://github.com/hoppfrosch/cgui_examples
True,samplacette/cordova-weinre,cordova weinre,http://github.com/samplacette/cordova-weinre
True,sjcappella/haskell-examples,haskell examples,http://github.com/sjcappella/haskell-examples
True,senseplatform/vfs-http-adapter,vfs http adapter,http://github.com/senseplatform/vfs-http-adapter
True,khalidelsayed/androidprogressdialogsample,androidprogressdialogsample,http://github.com/khalidelsayed/androidprogressdialogsample
True,jremi/sample_app,sample app,http://github.com/jremi/sample_app
True,dmunicio/bda.plone.ldap,bda plone ldap,http://github.com/dmunicio/bda.plone.ldap
True,avadim483/acewidgetmanager,acewidgetmanager,http://github.com/avadim483/acewidgetmanager
True,c-ong/filemanager,filemanager,http://github.com/c-ong/filemanager
True,m-porter/staticedgejs,staticedgejs,http://github.com/m-porter/staticedgejs
True,rakeshkasinathan/reposample,reposample,http://github.com/rakeshkasinathan/reposample
True,mihailjp/hspcomplex,hspcomplex,http://github.com/mihailjp/hspcomplex
True,allench86/sample_app,sample app,http://github.com/allench86/sample_app
True,lgzhang/nw-sample-apps,nw sample apps,http://github.com/lgzhang/nw-sample-apps
True,lynxis/mod_xml_ldap_translation,mod xml ldap translation,http://github.com/lynxis/mod_xml_ldap_translation
True,makerstudios/nightmarejs,nightmarejs,http://github.com/makerstudios/nightmarejs
True,redhawksdr/eclipse-products-gov.redhawk.explorer.rap.product,eclipse products gov redhawk explorer rap product,http://github.com/redhawksdr/eclipse-products-gov.redhawk.explorer.rap.product
True,jsplusinfo/requirejs-multipage-boilerplate,requirejs multipage boilerplate,http://github.com/jsplusinfo/requirejs-multipage-boilerplate
True,sravanbonagiri/spree_paypal_express,spree paypal express,http://github.com/sravanbonagiri/spree_paypal_express
True,mariotristan/dumppasswordswindows8,dumppasswordswindows8,http://github.com/mariotristan/dumppasswordswindows8
True,mrsasheto/noob-thing,noob thing,http://github.com/mrsasheto/noob-thing
True,avjpl/requirejs-basics-v2,requirejs basics v2,http://github.com/avjpl/requirejs-basics-v2
True,xmacex/myfirstandroidapp,myfirstandroidapp,http://github.com/xmacex/myfirstandroidapp
True,egorvah/bootstrap-timepicker,bootstrap timepicker,http://github.com/egorvah/bootstrap-timepicker
True,geezee/youtubejs,youtubejs,http://github.com/geezee/youtubejs
True,gnugr/mate-character-map,mate character map,http://github.com/gnugr/mate-character-map
True,afennell/oreilly-ejb-6thedition-book-examples,oreilly ejb 6thedition book examples,http://github.com/afennell/oreilly-ejb-6thedition-book-examples
True,olegz/spring-hadoop-samples,spring hadoop samples,http://github.com/olegz/spring-hadoop-samples
True,joshuaar/pandas,pandas,http://github.com/joshuaar/pandas
True,medhbt/inventory_manager,inventory manager,http://github.com/medhbt/inventory_manager
True,amyweiner/sample_app_rails_tutorial,sample app rails tutorial,http://github.com/amyweiner/sample_app_rails_tutorial
True,airlinepilot/shapesmith,shapesmith,http://github.com/airlinepilot/shapesmith
True,skwi69/novawayfilemanagementbundle,novawayfilemanagementbundle,http://github.com/skwi69/novawayfilemanagementbundle
True,s4sagar/mybsm-vessel-managers,mybsm vessel managers,http://github.com/s4sagar/mybsm-vessel-managers
True,apsk/env-manager,env manager,http://github.com/apsk/env-manager
True,abenagiel/android_kernel_wiko_s9091,android kernel wiko s ,http://github.com/abenagiel/android_kernel_wiko_s9091
True,lcarstensen/puppet-openshift_origin,puppet openshift origin,http://github.com/lcarstensen/puppet-openshift_origin
True,createstandard/weathercons.font,weathercons font,http://github.com/createstandard/weathercons.font
True,podkotelnik/stm32f4-examples,stm f4 examples,http://github.com/podkotelnik/stm32f4-examples
True,somepig/blockalertsand-actionsheets,blockalertsand actionsheets,http://github.com/somepig/blockalertsand-actionsheets
True,thinkido/exampleas3,exampleas3,http://github.com/thinkido/exampleas3
True,romanbb/rommanagermanifest,rommanagermanifest,http://github.com/romanbb/rommanagermanifest
True,gomozov/sample_app,sample app,http://github.com/gomozov/sample_app
True,afzaalahmed/pointsexample,pointsexample,http://github.com/afzaalahmed/pointsexample
True,anasameer/sample,sample,http://github.com/anasameer/sample
True,sandreu/grunt-bower-requirejs,grunt bower requirejs,http://github.com/sandreu/grunt-bower-requirejs
True,justinpisme/facebookplusplus_cs,facebookplusplus cs,http://github.com/justinpisme/facebookplusplus_cs
True,ages00/knitr-examples,knitr examples,http://github.com/ages00/knitr-examples
True,saurabh-12/cameraflashexample,cameraflashexample,http://github.com/saurabh-12/cameraflashexample
True,suresh4154/sample_app,sample app,http://github.com/suresh4154/sample_app
True,dysfunc/filepicker.io,filepicker io,http://github.com/dysfunc/filepicker.io
True,threee/standup-timer,standup timer,http://github.com/threee/standup-timer
True,ilonanagy-krb5-auth-dialog/github-flavored-markdown,github flavored markdown,http://github.com/ilonanagy-krb5-auth-dialog/github-flavored-markdown
True,taizo/direct-browser-s3-upload-example,direct browser s3 upload example,http://github.com/taizo/direct-browser-s3-upload-example
True,weemundo/tweetsharp-windowsphone-sample,tweetsharp windowsphone sample,http://github.com/weemundo/tweetsharp-windowsphone-sample
True,acroselee/explore_california,explore california,http://github.com/acroselee/explore_california
True,mje113/cb-orm-adapter,cb orm adapter,http://github.com/mje113/cb-orm-adapter
True,scipychemist/geochem,geochem,http://github.com/scipychemist/geochem
True,maoziliang/django-south-app-rename-example,django south app rename example,http://github.com/maoziliang/django-south-app-rename-example
True,babzich/bcccronmanagerbundle,bcccronmanagerbundle,http://github.com/babzich/bcccronmanagerbundle
True,piscisaureus/nodejs-mysql-native,nodejs mysql native,http://github.com/piscisaureus/nodejs-mysql-native
True,nagarjunkovi/rest,rest,http://github.com/nagarjunkovi/rest
True,littlerunner/cocostudiosamples,cocostudiosamples,http://github.com/littlerunner/cocostudiosamples
True,jmdupont/stanford-machine-learning-course,stanford machine learning course,http://github.com/jmdupont/stanford-machine-learning-course
True,janak-nirmal/ios-nbuimagepicker,ios nbuimagepicker,http://github.com/janak-nirmal/ios-nbuimagepicker
True,eskignax/sample_app,sample app,http://github.com/eskignax/sample_app
True,sampleexercises/datastructures,datastructures,http://github.com/sampleexercises/datastructures
True,sasnoodle/xkn_journal,xkn journal,http://github.com/sasnoodle/xkn_journal
True,fkmkii/kiiunitysdksamples,kiiunitysdksamples,http://github.com/fkmkii/kiiunitysdksamples
True,codenamegary/fig-standards,fig standards,http://github.com/codenamegary/fig-standards
True,kviny/sample_app,sample app,http://github.com/kviny/sample_app
True,matiasproject/node-api-rest-example,node api rest example,http://github.com/matiasproject/node-api-rest-example
True,ryanbrainard/finagle-aws,finagle aws,http://github.com/ryanbrainard/finagle-aws
True,ta2yak/sample_everyauth_express_node,sample everyauth express node,http://github.com/ta2yak/sample_everyauth_express_node
True,collectiveidea/adapter-simpledb,adapter simpledb,http://github.com/collectiveidea/adapter-simpledb
True,sudocoda/wordpress-ajax-example,wordpress ajax example,http://github.com/sudocoda/wordpress-ajax-example
True,niklasvh/android-samples,android samples,http://github.com/niklasvh/android-samples
True,symfurkan/jquery.adaptive-backgrounds.js,jquery adaptive backgrounds js,http://github.com/symfurkan/jquery.adaptive-backgrounds.js
True,mezbahalam/sample_app,sample app,http://github.com/mezbahalam/sample_app
True,lovandos/sample_app,sample app,http://github.com/lovandos/sample_app
True,pyinx/pandas,pandas,http://github.com/pyinx/pandas
True,sachinmahajan13/mobile-samples,mobile samples,http://github.com/sachinmahajan13/mobile-samples
True,rocketsurgeon/sample_app,sample app,http://github.com/rocketsurgeon/sample_app
True,srobo/signage,signage,http://github.com/srobo/signage
True,gmanolis/jquery-toastmessage-plugin,jquery toastmessage plugin,http://github.com/gmanolis/jquery-toastmessage-plugin
True,igormog/yandex-e-commerce,yandex e commerce,http://github.com/igormog/yandex-e-commerce
True,dolanp/soundmanager2,soundmanager2,http://github.com/dolanp/soundmanager2
True,glassesfactory/slimish-jinja-example,slimish jinja example,http://github.com/glassesfactory/slimish-jinja-example
True,googleads/googleads-mobile-ios-examples,googleads mobile ios examples,http://github.com/googleads/googleads-mobile-ios-examples
True,soliverny/stans-fed-data,stans fed data,http://github.com/soliverny/stans-fed-data
True,jamiepg1/mustang,mustang,http://github.com/jamiepg1/mustang
True,muhammedbasilsk/jquery-mobile-angular-adapter,jquery mobile angular adapter,http://github.com/muhammedbasilsk/jquery-mobile-angular-adapter
True,bwoester/gnublin-distribution,gnublin distribution,http://github.com/bwoester/gnublin-distribution
True,wolftone/sample_app2,sample app2,http://github.com/wolftone/sample_app2
True,agross/mspec-samples,mspec samples,http://github.com/agross/mspec-samples
True,newyork00/sample_app,sample app,http://github.com/newyork00/sample_app
True,sergiyboiko/sample_app,sample app,http://github.com/sergiyboiko/sample_app
True,isseium/instant_social_coding,instant social coding,http://github.com/isseium/instant_social_coding
True,jdantzler/putty-cac-with-original-pageant,putty cac with original pageant,http://github.com/jdantzler/putty-cac-with-original-pageant
True,abueldahab/sample-phonegap-audio,sample phonegap audio,http://github.com/abueldahab/sample-phonegap-audio
True,jenterkin/wcc_inventory_management-1,wcc inventory management 1,http://github.com/jenterkin/wcc_inventory_management-1
True,trutch/devise_ldap_authenticatable,devise ldap authenticatable,http://github.com/trutch/devise_ldap_authenticatable
True,uchaitu1/express-static-example,express static example,http://github.com/uchaitu1/express-static-example
True,assassin26/javatechig-android-advanced,javatechig android advanced,http://github.com/assassin26/javatechig-android-advanced
True,agsuzuki/origin,origin,http://github.com/agsuzuki/origin
True,kunyi/openexplorer,openexplorer,http://github.com/kunyi/openexplorer
True,cjwazzy/spawncontrol,spawncontrol,http://github.com/cjwazzy/spawncontrol
True,jsberrocoso/jnitestandroid,jnitestandroid,http://github.com/jsberrocoso/jnitestandroid
True,rainly/ruby_command_line_sample,ruby command line sample,http://github.com/rainly/ruby_command_line_sample
True,davidlmorton/spikepy,spikepy,http://github.com/davidlmorton/spikepy
True,zucommunications/tddexample,tddexample,http://github.com/zucommunications/tddexample
True,proxomo/proxomo-ios-example,proxomo ios example,http://github.com/proxomo/proxomo-ios-example
True,aqureshi74/examples,examples,http://github.com/aqureshi74/examples
True,aorcsik/gnu-screen-with-vertical-split,gnu screen with vertical split,http://github.com/aorcsik/gnu-screen-with-vertical-split
True,imnieves/eventmanagement,eventmanagement,http://github.com/imnieves/eventmanagement
True,cpatulea/minidlna,minidlna,http://github.com/cpatulea/minidlna
True,gmurphey/category-links-manager,category links manager,http://github.com/gmurphey/category-links-manager
True,pandemanish/abs-and-crypto-sample,abs and crypto sample,http://github.com/pandemanish/abs-and-crypto-sample
True,informatiker/recordmanager,recordmanager,http://github.com/informatiker/recordmanager
True,jdp/euler,euler,http://github.com/jdp/euler
True,obustamante/radio-nodejs,radio nodejs,http://github.com/obustamante/radio-nodejs
True,jrostand/llor-nu-legacy,llor nu legacy,http://github.com/jrostand/llor-nu-legacy
