is_data_statistics	repo	terms	is_data_statistics	url
True	captnsassypantz/sarco	sarco	True	http://github.com/captnsassypantz/sarco
True	marcosrosada/angularjs-sample-2	angularjs sample 2	True	http://github.com/marcosrosada/angularjs-sample-2
True	terabyte/jnr-constants	jnr constants	True	http://github.com/terabyte/jnr-constants
True	ncuasquer/miprimerrep	miprimerrep	True	http://github.com/ncuasquer/miprimerrep
True	kobeh207/facebook-windows-phone-sample	facebook windows phone sample	True	http://github.com/kobeh207/facebook-windows-phone-sample
True	bluejayke/sample_app	sample app	True	http://github.com/bluejayke/sample_app
True	yangliuy/ldagibbssampling	ldagibbssampling	True	http://github.com/yangliuy/ldagibbssampling
True	xiaobozi/scikit-learn-tutorial	scikit learn tutorial	True	http://github.com/xiaobozi/scikit-learn-tutorial
True	lshepard/jekyll-sass	jekyll sass	True	http://github.com/lshepard/jekyll-sass
True	tonigrigoriu/magneto-debug	magneto debug	True	http://github.com/tonigrigoriu/magneto-debug
True	juanphdz/guessanumberlab2	guessanumberlab2	True	http://github.com/juanphdz/guessanumberlab2
True	ssidle6/html-kickstart	html kickstart	True	http://github.com/ssidle6/html-kickstart
True	sw360cab/nodejs-module-examples	nodejs module examples	True	http://github.com/sw360cab/nodejs-module-examples
True	yanivnizry/bootstrap-daterangepicker	bootstrap daterangepicker	True	http://github.com/yanivnizry/bootstrap-daterangepicker
True	jhjwind/phonegap-plugin-wizviewmanager	phonegap plugin wizviewmanager	True	http://github.com/jhjwind/phonegap-plugin-wizviewmanager
True	nagender9/downloadscript	downloadscript	True	http://github.com/nagender9/downloadscript
True	vince2010091/password-manager	password manager	True	http://github.com/vince2010091/password-manager
True	cparola/jenkinssampleapp	jenkinssampleapp	True	http://github.com/cparola/jenkinssampleapp
True	sneistat/sass	sass	True	http://github.com/sneistat/sass
True	igoraltach/symblog	symblog	True	http://github.com/igoraltach/symblog
True	anuchitprasertsang/bootstrap-datetimepicker	bootstrap datetimepicker	True	http://github.com/anuchitprasertsang/bootstrap-datetimepicker
True	suhanlee/api-samples	api samples	True	http://github.com/suhanlee/api-samples
True	shogun00/tranceport	tranceport	True	http://github.com/shogun00/tranceport
True	szymoniwacz/backbonejs	backbonejs	True	http://github.com/szymoniwacz/backbonejs
True	nikitaavvakumov/sample_app_old	sample app old	True	http://github.com/nikitaavvakumov/sample_app_old
True	milton123/ruby-rails-unicorn-sample	ruby rails unicorn sample	True	http://github.com/milton123/ruby-rails-unicorn-sample
True	nledez/traffic_light_pi_server_example	traffic light pi server example	True	http://github.com/nledez/traffic_light_pi_server_example
True	deadprogram/phonegapsimulator	phonegapsimulator	True	http://github.com/deadprogram/phonegapsimulator
True	leonhedding/rt-extension-ldapimport	rt extension ldapimport	True	http://github.com/leonhedding/rt-extension-ldapimport
True	tswicegood/presentation.nodejs-with-a-side-of-coffeescript	presentation nodejs with a side of coffeescript	True	http://github.com/tswicegood/presentation.nodejs-with-a-side-of-coffeescript
True	tomaszkorwel/leafmanager	leafmanager	True	http://github.com/tomaszkorwel/leafmanager
True	jairodiaz/carrierwave_direct_example	carrierwave direct example	True	http://github.com/jairodiaz/carrierwave_direct_example
True	magruene/createjson	createjson	True	http://github.com/magruene/createjson
True	castlecorp/loginmessage-plugin	loginmessage plugin	True	http://github.com/castlecorp/loginmessage-plugin
True	swapneelpatil/sample_app	sample app	True	http://github.com/swapneelpatil/sample_app
True	parkotron/bootstrap-datetimepicker	bootstrap datetimepicker	True	http://github.com/parkotron/bootstrap-datetimepicker
True	igort88/myclient	myclient	True	http://github.com/igort88/myclient
True	seejohnrun/htmlcov-example	htmlcov example	True	http://github.com/seejohnrun/htmlcov-example
True	cortlandt/sample_app	sample app	True	http://github.com/cortlandt/sample_app
True	jackluo2012/php-nodejs	php nodejs	True	http://github.com/jackluo2012/php-nodejs
True	rutkovsky/requirejs-rails	requirejs rails	True	http://github.com/rutkovsky/requirejs-rails
True	ylem/saslidemenu	saslidemenu	True	http://github.com/ylem/saslidemenu
True	vuid/iqkeyboardmanager	iqkeyboardmanager	True	http://github.com/vuid/iqkeyboardmanager
True	ssboisen/projecteuler	projecteuler	True	http://github.com/ssboisen/projecteuler
True	rurtle/ldd3_examples	ldd3 examples	True	http://github.com/rurtle/ldd3_examples
True	papafrank/sample_app	sample app	True	http://github.com/papafrank/sample_app
True	sanand/nodejs	nodejs	True	http://github.com/sanand/nodejs
True	nagananda/rest-api-sdk-java	rest api sdk java	True	http://github.com/nagananda/rest-api-sdk-java
True	farmisen/monogame-samples	monogame samples	True	http://github.com/farmisen/monogame-samples
True	saskary/nat_hack	nat hack	True	http://github.com/saskary/nat_hack
True	turtleware/sample_app	sample app	True	http://github.com/turtleware/sample_app
True	cmnanney/sample_app_junk	sample app junk	True	http://github.com/cmnanney/sample_app_junk
True	patrickalbert/sample_app	sample app	True	http://github.com/patrickalbert/sample_app
True	ouakam4/monotouch-samples	monotouch samples	True	http://github.com/ouakam4/monotouch-samples
True	mateuszstanuszek/testowe	testowe	True	http://github.com/mateuszstanuszek/testowe
True	hoppfrosch/cgui_examples	cgui examples	True	http://github.com/hoppfrosch/cgui_examples
True	samplacette/cordova-weinre	cordova weinre	True	http://github.com/samplacette/cordova-weinre
True	sjcappella/haskell-examples	haskell examples	True	http://github.com/sjcappella/haskell-examples
True	senseplatform/vfs-http-adapter	vfs http adapter	True	http://github.com/senseplatform/vfs-http-adapter
True	khalidelsayed/androidprogressdialogsample	androidprogressdialogsample	True	http://github.com/khalidelsayed/androidprogressdialogsample
True	jremi/sample_app	sample app	True	http://github.com/jremi/sample_app
True	dmunicio/bda.plone.ldap	bda plone ldap	True	http://github.com/dmunicio/bda.plone.ldap
True	avadim483/acewidgetmanager	acewidgetmanager	True	http://github.com/avadim483/acewidgetmanager
True	c-ong/filemanager	filemanager	True	http://github.com/c-ong/filemanager
True	m-porter/staticedgejs	staticedgejs	True	http://github.com/m-porter/staticedgejs
True	rakeshkasinathan/reposample	reposample	True	http://github.com/rakeshkasinathan/reposample
True	mihailjp/hspcomplex	hspcomplex	True	http://github.com/mihailjp/hspcomplex
True	allench86/sample_app	sample app	True	http://github.com/allench86/sample_app
True	lgzhang/nw-sample-apps	nw sample apps	True	http://github.com/lgzhang/nw-sample-apps
True	lynxis/mod_xml_ldap_translation	mod xml ldap translation	True	http://github.com/lynxis/mod_xml_ldap_translation
True	makerstudios/nightmarejs	nightmarejs	True	http://github.com/makerstudios/nightmarejs
True	redhawksdr/eclipse-products-gov.redhawk.explorer.rap.product	eclipse products gov redhawk explorer rap product	True	http://github.com/redhawksdr/eclipse-products-gov.redhawk.explorer.rap.product
True	jsplusinfo/requirejs-multipage-boilerplate	requirejs multipage boilerplate	True	http://github.com/jsplusinfo/requirejs-multipage-boilerplate
True	sravanbonagiri/spree_paypal_express	spree paypal express	True	http://github.com/sravanbonagiri/spree_paypal_express
True	mariotristan/dumppasswordswindows8	dumppasswordswindows8	True	http://github.com/mariotristan/dumppasswordswindows8
True	mrsasheto/noob-thing	noob thing	True	http://github.com/mrsasheto/noob-thing
True	avjpl/requirejs-basics-v2	requirejs basics v2	True	http://github.com/avjpl/requirejs-basics-v2
True	xmacex/myfirstandroidapp	myfirstandroidapp	True	http://github.com/xmacex/myfirstandroidapp
True	egorvah/bootstrap-timepicker	bootstrap timepicker	True	http://github.com/egorvah/bootstrap-timepicker
True	geezee/youtubejs	youtubejs	True	http://github.com/geezee/youtubejs
True	gnugr/mate-character-map	mate character map	True	http://github.com/gnugr/mate-character-map
True	afennell/oreilly-ejb-6thedition-book-examples	oreilly ejb 6thedition book examples	True	http://github.com/afennell/oreilly-ejb-6thedition-book-examples
True	olegz/spring-hadoop-samples	spring hadoop samples	True	http://github.com/olegz/spring-hadoop-samples
True	joshuaar/pandas	pandas	True	http://github.com/joshuaar/pandas
True	medhbt/inventory_manager	inventory manager	True	http://github.com/medhbt/inventory_manager
True	amyweiner/sample_app_rails_tutorial	sample app rails tutorial	True	http://github.com/amyweiner/sample_app_rails_tutorial
True	airlinepilot/shapesmith	shapesmith	True	http://github.com/airlinepilot/shapesmith
True	skwi69/novawayfilemanagementbundle	novawayfilemanagementbundle	True	http://github.com/skwi69/novawayfilemanagementbundle
True	s4sagar/mybsm-vessel-managers	mybsm vessel managers	True	http://github.com/s4sagar/mybsm-vessel-managers
True	apsk/env-manager	env manager	True	http://github.com/apsk/env-manager
True	abenagiel/android_kernel_wiko_s9091	android kernel wiko s 	True	http://github.com/abenagiel/android_kernel_wiko_s9091
True	lcarstensen/puppet-openshift_origin	puppet openshift origin	True	http://github.com/lcarstensen/puppet-openshift_origin
True	createstandard/weathercons.font	weathercons font	True	http://github.com/createstandard/weathercons.font
True	podkotelnik/stm32f4-examples	stm f4 examples	True	http://github.com/podkotelnik/stm32f4-examples
True	somepig/blockalertsand-actionsheets	blockalertsand actionsheets	True	http://github.com/somepig/blockalertsand-actionsheets
True	thinkido/exampleas3	exampleas3	True	http://github.com/thinkido/exampleas3
True	romanbb/rommanagermanifest	rommanagermanifest	True	http://github.com/romanbb/rommanagermanifest
True	gomozov/sample_app	sample app	True	http://github.com/gomozov/sample_app
True	afzaalahmed/pointsexample	pointsexample	True	http://github.com/afzaalahmed/pointsexample
True	anasameer/sample	sample	True	http://github.com/anasameer/sample
True	sandreu/grunt-bower-requirejs	grunt bower requirejs	True	http://github.com/sandreu/grunt-bower-requirejs
True	justinpisme/facebookplusplus_cs	facebookplusplus cs	True	http://github.com/justinpisme/facebookplusplus_cs
True	ages00/knitr-examples	knitr examples	True	http://github.com/ages00/knitr-examples
True	saurabh-12/cameraflashexample	cameraflashexample	True	http://github.com/saurabh-12/cameraflashexample
True	suresh4154/sample_app	sample app	True	http://github.com/suresh4154/sample_app
True	dysfunc/filepicker.io	filepicker io	True	http://github.com/dysfunc/filepicker.io
True	threee/standup-timer	standup timer	True	http://github.com/threee/standup-timer
True	ilonanagy-krb5-auth-dialog/github-flavored-markdown	github flavored markdown	True	http://github.com/ilonanagy-krb5-auth-dialog/github-flavored-markdown
True	taizo/direct-browser-s3-upload-example	direct browser s3 upload example	True	http://github.com/taizo/direct-browser-s3-upload-example
True	weemundo/tweetsharp-windowsphone-sample	tweetsharp windowsphone sample	True	http://github.com/weemundo/tweetsharp-windowsphone-sample
True	acroselee/explore_california	explore california	True	http://github.com/acroselee/explore_california
True	mje113/cb-orm-adapter	cb orm adapter	True	http://github.com/mje113/cb-orm-adapter
True	scipychemist/geochem	geochem	True	http://github.com/scipychemist/geochem
True	maoziliang/django-south-app-rename-example	django south app rename example	True	http://github.com/maoziliang/django-south-app-rename-example
True	babzich/bcccronmanagerbundle	bcccronmanagerbundle	True	http://github.com/babzich/bcccronmanagerbundle
True	piscisaureus/nodejs-mysql-native	nodejs mysql native	True	http://github.com/piscisaureus/nodejs-mysql-native
True	nagarjunkovi/rest	rest	True	http://github.com/nagarjunkovi/rest
True	littlerunner/cocostudiosamples	cocostudiosamples	True	http://github.com/littlerunner/cocostudiosamples
True	jmdupont/stanford-machine-learning-course	stanford machine learning course	True	http://github.com/jmdupont/stanford-machine-learning-course
True	janak-nirmal/ios-nbuimagepicker	ios nbuimagepicker	True	http://github.com/janak-nirmal/ios-nbuimagepicker
True	eskignax/sample_app	sample app	True	http://github.com/eskignax/sample_app
True	sampleexercises/datastructures	datastructures	True	http://github.com/sampleexercises/datastructures
True	sasnoodle/xkn_journal	xkn journal	True	http://github.com/sasnoodle/xkn_journal
True	fkmkii/kiiunitysdksamples	kiiunitysdksamples	True	http://github.com/fkmkii/kiiunitysdksamples
True	codenamegary/fig-standards	fig standards	True	http://github.com/codenamegary/fig-standards
True	kviny/sample_app	sample app	True	http://github.com/kviny/sample_app
True	matiasproject/node-api-rest-example	node api rest example	True	http://github.com/matiasproject/node-api-rest-example
True	ryanbrainard/finagle-aws	finagle aws	True	http://github.com/ryanbrainard/finagle-aws
True	ta2yak/sample_everyauth_express_node	sample everyauth express node	True	http://github.com/ta2yak/sample_everyauth_express_node
True	collectiveidea/adapter-simpledb	adapter simpledb	True	http://github.com/collectiveidea/adapter-simpledb
True	sudocoda/wordpress-ajax-example	wordpress ajax example	True	http://github.com/sudocoda/wordpress-ajax-example
True	niklasvh/android-samples	android samples	True	http://github.com/niklasvh/android-samples
True	symfurkan/jquery.adaptive-backgrounds.js	jquery adaptive backgrounds js	True	http://github.com/symfurkan/jquery.adaptive-backgrounds.js
True	mezbahalam/sample_app	sample app	True	http://github.com/mezbahalam/sample_app
True	lovandos/sample_app	sample app	True	http://github.com/lovandos/sample_app
True	pyinx/pandas	pandas	True	http://github.com/pyinx/pandas
True	sachinmahajan13/mobile-samples	mobile samples	True	http://github.com/sachinmahajan13/mobile-samples
True	rocketsurgeon/sample_app	sample app	True	http://github.com/rocketsurgeon/sample_app
True	srobo/signage	signage	True	http://github.com/srobo/signage
True	gmanolis/jquery-toastmessage-plugin	jquery toastmessage plugin	True	http://github.com/gmanolis/jquery-toastmessage-plugin
True	igormog/yandex-e-commerce	yandex e commerce	True	http://github.com/igormog/yandex-e-commerce
True	dolanp/soundmanager2	soundmanager2	True	http://github.com/dolanp/soundmanager2
True	glassesfactory/slimish-jinja-example	slimish jinja example	True	http://github.com/glassesfactory/slimish-jinja-example
